company_name,job_title,job_category,location,relevance_score,source_platform,source_url,posted_date,matched_keywords
JPMorgan,SSPM Product Manager,SaaS Compliance,"San Francisco, CA",0.8,Lever,https://jobs.lever.co/jpmorgan,2025-11-28,"cloud compliance, ai governance"
Trend Micro,Security Operations Engineer,AI Agent Security,"San Francisco, CA",0.8,Lever,https://jobs.lever.co/trend-micro,2025-11-29,"llm security, llm compliance, ai agent risk"
AT&T,Machine Learning Security Engineer,SSPM,"Boston, MA",0.85,Lever,https://jobs.lever.co/at&t,2025-12-03,"autonomous agent security, saas risk"
McKinsey,Compliance Engineer,SaaS Security,"Seattle, WA",0.85,Lever,https://jobs.lever.co/mckinsey,2025-12-01,"autonomous agent security, saas security posture, saas security, ai policy"
Proofpoint,Machine Learning Security Engineer,SSPM,"London, UK",0.85,Lever,https://jobs.lever.co/proofpoint,2025-12-01,"ai policy, sspm, saas security"
Datadog,SaaS Security Architect,SSPM,"Seattle, WA",0.85,Lever,https://jobs.lever.co/datadog,2025-11-29,"saas audit, sspm, saas governance"
SentinelOne,AI Agent Security Engineer,SaaS Security,"Seattle, WA",0.85,Lever,https://jobs.lever.co/sentinelone,2025-11-30,"cloud application security, saas security, shadow it"
Red Hat,SaaS Security Architect,SaaS Security,"San Francisco, CA",0.7,Lever,https://jobs.lever.co/red-hat,2025-11-27,"cloud application security, ai governance"
Armis,Compliance Engineer,SSPM,Hybrid - Bay Area,0.85,Lever,https://jobs.lever.co/armis,2025-11-30,"cloud governance, sspm, saas audit"
Workday,Cloud Security Engineer,SaaS Security,"San Francisco, CA",0.9,Lever,https://jobs.lever.co/workday,2025-11-30,"sanctioned it, ai agent security, cloud application security, cloud compliance, saas audit"
Walmart,LLM Security Specialist,SSPM,Remote (US),0.85,Lever,https://jobs.lever.co/walmart,2025-12-02,"ai policy, llm compliance, security posture management, ai agent risk, saas posture management"
Dropbox,Security Operations Engineer,SaaS Security,"London, UK",0.85,Lever,https://jobs.lever.co/dropbox,2025-11-27,"generative ai compliance, saas security, cloud app security, sanctioned it"
Okta,SSPM Product Manager,AI Compliance,"New York, NY",0.8,Lever,https://jobs.lever.co/okta,2025-12-01,"generative ai compliance, saas audit, ai governance"
ForeScout,Senior Security Engineer,SSPM,"London, UK",0.85,Lever,https://jobs.lever.co/forescout,2025-11-26,"saas security, sspm, shadow it"
ConocoPhillips,Compliance Engineer,AI Agent Security,Remote,0.8,Lever,https://jobs.lever.co/conocophillips,2025-11-30,"saas risk, ai governance, ai agent security, autonomous agent security"
Morgan Stanley,Senior Security Engineer,SSPM,"San Francisco, CA",0.85,Lever,https://jobs.lever.co/morgan-stanley,2025-11-30,"saas security, cloud application security, security posture management, saas security posture"
Ermetic,LLM Security Specialist,SSPM,"Denver, CO",0.85,Lever,https://jobs.lever.co/ermetic,2025-11-30,"llm security, autonomous agent security, ai compliance, ai agent risk, saas posture management"
HubSpot,Cloud Security Engineer,SaaS Compliance,"San Francisco, CA",0.85,Lever,https://jobs.lever.co/hubspot,2025-11-30,"llm compliance, saas governance, ai compliance"
Walmart,Security Software Engineer,SSPM,Hybrid - Bay Area,0.85,Lever,https://jobs.lever.co/walmart,2025-11-30,"saas audit, saas security posture, saas security, autonomous agent security"
ServiceNow,Cloud Security Analyst,SSPM,"New York, NY",0.85,Lever,https://jobs.lever.co/servicenow,2025-11-30,"saas governance, cloud app security"
Etsy,LLM Security Specialist,AI Compliance,Hybrid - Bay Area,0.7,Lever,https://jobs.lever.co/etsy,2025-12-02,"llm compliance, ai policy"
Cisco,Risk Manager,SSPM,"Denver, CO",0.85,Lever,https://jobs.lever.co/cisco,2025-12-01,"saas risk, sanctioned it, generative ai compliance"
Zendesk,AI Security Engineer,SSPM,"London, UK",0.85,Lever,https://jobs.lever.co/zendesk,2025-12-02,"security posture management, cloud compliance, llm security, cloud app security"
Druva,Security Auditor,AI Agent Security,"Seattle, WA",0.7,Lever,https://jobs.lever.co/druva,2025-11-28,"ai agent security, sanctioned it"
American Express,Compliance Engineer,SaaS Security,"Austin, TX",0.85,Lever,https://jobs.lever.co/american-express,2025-11-30,"genai security, saas security, saas compliance"
MongoDB,Staff Security Engineer,AI Agent Security,"Seattle, WA",0.85,Lever,https://jobs.lever.co/mongodb,2025-12-03,"saas security, ai agent risk, llm security"
Salesforce,Security Engineer,SaaS Security,"Seattle, WA",0.9,Lever,https://jobs.lever.co/salesforce,2025-12-01,"saas security posture, genai security, cloud governance, saas compliance, cloud app security"
Cisco,Application Security Engineer,AI Agent Security,"London, UK",0.7,Lever,https://jobs.lever.co/cisco,2025-11-28,"autonomous agent security, sanctioned it"
Netskope,Security Software Engineer,AI Compliance,"Seattle, WA",0.9,Lever,https://jobs.lever.co/netskope,2025-11-28,"ai policy, ai compliance, genai security, saas risk, llm compliance"
WorkFusion,SaaS Security Engineer,SSPM,"Toronto, Canada",0.85,Lever,https://jobs.lever.co/workfusion,2025-11-26,"ai compliance, saas security posture, saas risk, saas security"
Cloudflare,Cloud Security Analyst,SaaS Compliance,Remote,0.85,Lever,https://jobs.lever.co/cloudflare,2025-12-02,"llm compliance, saas governance"
Kryon,AI Agent Security Engineer,SSPM,"Boston, MA",0.85,Lever,https://jobs.lever.co/kryon,2025-11-29,"saas posture management, cloud app security"
Zscaler,AI Security Engineer,SSPM,Remote (US),0.9,Lever,https://jobs.lever.co/zscaler,2025-11-27,"cloud app security, saas posture management, cloud application security, llm security"
Workday,Threat Detection Engineer,SSPM,"New York, NY",0.85,Lever,https://jobs.lever.co/workday,2025-11-28,"saas compliance, ai agent risk, sspm"
Blue Prism,Cloud Security Engineer,SaaS Security,"Seattle, WA",0.85,Lever,https://jobs.lever.co/blue-prism,2025-11-29,"cloud app security, generative ai compliance, ai security"
Splunk,VP of Security,SaaS Security,"London, UK",0.8,Lever,https://jobs.lever.co/splunk,2025-11-27,"cloud app security, ai governance"
Verizon,AI Agent Security Engineer,SSPM,Remote,0.85,Lever,https://jobs.lever.co/verizon,2025-11-30,"sanctioned it, security posture management, saas governance, sspm"
Jenkins,SaaS Security Posture Manager,SSPM,"Boston, MA",0.85,Lever,https://jobs.lever.co/jenkins,2025-11-27,"ai agent security, security posture management, sanctioned it, ai policy, saas security posture"
Best Buy,Application Security Engineer,SSPM,"Austin, TX",0.85,Lever,https://jobs.lever.co/best-buy,2025-12-02,"security posture management, sanctioned it, ai governance, llm security"
Druva,Compliance Engineer,AI Compliance,Remote (US),0.8,Lever,https://jobs.lever.co/druva,2025-11-27,"ai compliance, genai security, ai governance, cloud governance"
Box,SaaS Security Posture Manager,SSPM,"New York, NY",0.85,Lever,https://jobs.lever.co/box,2025-11-26,"llm compliance, saas security posture"
MongoDB,Security Software Engineer,SaaS Security,"Boston, MA",0.85,Lever,https://jobs.lever.co/mongodb,2025-11-28,"ai security, saas security, saas security posture"
Twilio,Security Engineer,AI Compliance,Hybrid - Bay Area,0.85,Lever,https://jobs.lever.co/twilio,2025-11-27,"llm compliance, genai security, ai security"
ExxonMobil,SaaS Security Architect,AI Agent Security,"Boston, MA",0.85,Lever,https://jobs.lever.co/exxonmobil,2025-12-02,"autonomous agent security, ai agent security, llm security, sanctioned it, saas security"
AT&T,SSPM Engineer,SSPM,"Toronto, Canada",0.85,Lever,https://jobs.lever.co/at&t,2025-12-01,"llm security, saas governance, saas audit, sspm"
Fastly,Cloud Security Engineer,SSPM,Hybrid - Bay Area,0.85,Lever,https://jobs.lever.co/fastly,2025-11-27,"saas risk, generative ai compliance, shadow it"
SailPoint,SSPM Engineer,SSPM,Remote,0.85,Lever,https://jobs.lever.co/sailpoint,2025-11-26,"saas posture management, sspm, shadow it"
Kubernetes,SaaS Security Posture Manager,SaaS Security,"Toronto, Canada",0.85,Lever,https://jobs.lever.co/kubernetes,2025-11-27,"autonomous agent security, sanctioned it, saas security, ai policy"
Comcast,Security Team Lead,SaaS Compliance,"London, UK",0.8,Lever,https://jobs.lever.co/comcast,2025-11-28,"cloud compliance, generative ai compliance"
Shell,Incident Response Engineer,SaaS Compliance,"San Francisco, CA",0.85,Lever,https://jobs.lever.co/shell,2025-12-02,"ai compliance, llm security, saas compliance, saas risk"
Microsoft,AI Security Engineer,SaaS Security,"New York, NY",0.85,Lever,https://jobs.lever.co/microsoft,2025-12-01,"autonomous agent security, sanctioned it, ai agent security, llm compliance, saas risk"
Humana,Security Manager,SaaS Compliance,"Toronto, Canada",0.8,Lever,https://jobs.lever.co/humana,2025-12-02,"cloud compliance, ai agent risk"
Twilio,Senior Security Engineer,SaaS Security,"Seattle, WA",0.85,Lever,https://jobs.lever.co/twilio,2025-11-29,"saas security, generative ai compliance, cloud governance, ai agent security"
Aqua Security,GRC Analyst,SaaS Security,"Austin, TX",0.8,Lever,https://jobs.lever.co/aqua-security,2025-11-29,"ai policy, ai governance, cloud application security"
UiPath,Cloud Security Architect,SSPM,Remote (US),0.85,Lever,https://jobs.lever.co/uipath,2025-12-01,"security posture management, ai security, saas posture management, llm compliance"
Deloitte,Security Manager,SSPM,Remote,0.85,Lever,https://jobs.lever.co/deloitte,2025-11-29,"shadow it, sanctioned it, ai agent security, autonomous agent security"
Wells Fargo,Risk Manager,SaaS Security,Remote,0.85,Lever,https://jobs.lever.co/wells-fargo,2025-12-02,"saas governance, saas security, cloud governance"
eBay,Security Manager,SSPM,Remote (US),0.85,Wellfound,https://wellfound.com/role/r/security-manager,2025-12-01,"sspm, saas governance, ai agent risk, cloud compliance"
VMware,Threat Detection Engineer,AI Agent Security,"London, UK",0.8,Wellfound,https://wellfound.com/role/r/threat-detection-engineer,2025-12-02,"autonomous agent security, llm security"
Verizon,SSPM Product Manager,SaaS Compliance,"San Francisco, CA",0.85,Wellfound,https://wellfound.com/role/r/sspm-product-manager,2025-12-03,"cloud compliance, ai compliance, ai security, genai security, saas audit"
SAP,Staff Security Engineer,SSPM,"Toronto, Canada",0.85,Wellfound,https://wellfound.com/role/r/staff-security-engineer,2025-12-03,"saas security posture, generative ai compliance"
Five9,Director of Security,SaaS Security,Remote,0.9,Wellfound,https://wellfound.com/role/r/director-of-security,2025-12-01,"cloud application security, ai compliance, ai security, saas audit, cloud compliance"
SentinelOne,VP of Security,SaaS Security,Remote,0.9,Wellfound,https://wellfound.com/role/r/vp-of-security,2025-11-29,"saas compliance, ai compliance, saas security, ai policy, saas posture management"
SAP,Cloud Posture Engineer,SSPM,"Denver, CO",0.85,Wellfound,https://wellfound.com/role/r/cloud-posture-engineer,2025-12-03,"saas posture management, shadow it, ai governance, cloud application security, ai agent security"
Darktrace,Principal Security Engineer,SSPM,"Boston, MA",0.85,Wellfound,https://wellfound.com/role/r/principal-security-engineer,2025-12-02,"saas compliance, ai security, security posture management"
SentinelOne,Cloud Security Analyst,SSPM,"Toronto, Canada",0.85,Wellfound,https://wellfound.com/role/r/cloud-security-analyst,2025-12-03,"cloud compliance, cloud governance, genai security, cloud app security, ai security"
SailPoint,GRC Analyst,SSPM,"New York, NY",0.85,Wellfound,https://wellfound.com/role/r/grc-analyst,2025-11-30,"ai security, saas audit, saas risk"
Salesforce,Director of Security,AI Agent Security,"Austin, TX",0.85,Wellfound,https://wellfound.com/role/r/director-of-security,2025-11-26,"sanctioned it, llm compliance, ai agent risk, ai security"
Humana,Compliance Engineer,SSPM,Hybrid - Bay Area,0.85,Wellfound,https://wellfound.com/role/r/compliance-engineer,2025-12-03,"security posture management, saas compliance"
Confluent,AI Agent Security Engineer,SaaS Security,"London, UK",0.9,Wellfound,https://wellfound.com/role/r/ai-agent-security-engineer,2025-11-26,"saas governance, autonomous agent security, llm compliance, saas posture management, saas compliance"
Radware,Risk Manager,SSPM,"London, UK",0.85,Wellfound,https://wellfound.com/role/r/risk-manager,2025-12-02,"security posture management, ai agent risk, sspm, ai policy"
Fortinet,Security Team Lead,SSPM,"Austin, TX",0.85,Wellfound,https://wellfound.com/role/r/security-team-lead,2025-12-03,"saas compliance, saas security posture, genai security, cloud app security, cloud application security"
DocuSign,SaaS Security Posture Manager,AI Agent Security,"Seattle, WA",0.9,Wellfound,https://wellfound.com/role/r/saas-security-posture-manager,2025-12-03,"autonomous agent security, ai agent risk, ai agent security, genai security, cloud compliance"
Vonage,Security Auditor,SSPM,"Austin, TX",0.85,Wellfound,https://wellfound.com/role/r/security-auditor,2025-12-01,"autonomous agent security, ai security, saas compliance, saas posture management, cloud compliance"
Intel,CISO,SaaS Security,"Denver, CO",0.7,Wellfound,https://wellfound.com/role/r/ciso,2025-11-29,"ai policy, shadow it"
Sysdig,Incident Response Engineer,SaaS Compliance,"Denver, CO",0.7,Wellfound,https://wellfound.com/role/r/incident-response-engineer,2025-11-26,"llm compliance, sanctioned it"
Automation Anywhere,GRC Analyst,SaaS Compliance,"Toronto, Canada",0.85,Wellfound,https://wellfound.com/role/r/grc-analyst,2025-12-03,"cloud governance, llm compliance, saas compliance"
Radware,Security Compliance Manager,SaaS Security,"Austin, TX",0.85,Wellfound,https://wellfound.com/role/r/security-compliance-manager,2025-11-28,"sanctioned it, saas security, cloud app security, ai compliance"
Salesforce,Senior Security Engineer,AI Compliance,Hybrid - Bay Area,0.85,Wellfound,https://wellfound.com/role/r/senior-security-engineer,2025-11-27,"genai security, ai policy, saas audit, ai governance"
WorkFusion,Machine Learning Security Engineer,SaaS Security,Hybrid - Bay Area,0.85,Wellfound,https://wellfound.com/role/r/machine-learning-security-engineer,2025-12-03,"ai compliance, saas security"
Confluent,Security Engineer,SSPM,"Boston, MA",0.85,Wellfound,https://wellfound.com/role/r/security-engineer,2025-12-02,"cloud app security, shadow it, saas risk, ai compliance, genai security"
8x8,Security Engineer,SaaS Compliance,"London, UK",0.85,Wellfound,https://wellfound.com/role/r/security-engineer,2025-12-03,"cloud compliance, llm security, generative ai compliance, cloud governance"
Square,Security Software Engineer,SSPM,"Seattle, WA",0.85,Wellfound,https://wellfound.com/role/r/security-software-engineer,2025-11-27,"llm security, saas posture management"
Okta,Cloud Posture Engineer,AI Compliance,Hybrid - Bay Area,0.85,Wellfound,https://wellfound.com/role/r/cloud-posture-engineer,2025-12-02,"ai policy, llm compliance, ai agent security"
Druva,Security Team Lead,SaaS Security,"San Francisco, CA",0.9,Wellfound,https://wellfound.com/role/r/security-team-lead,2025-12-03,"genai security, saas security, ai agent security, cloud governance, shadow it"
SailPoint,CISO,SaaS Compliance,"Seattle, WA",0.8,Wellfound,https://wellfound.com/role/r/ciso,2025-11-26,"cloud governance, ai compliance, ai governance, cloud compliance"
Mixpanel,Staff Security Engineer,SSPM,Remote,0.85,Wellfound,https://wellfound.com/role/r/staff-security-engineer,2025-11-30,"ai agent security, shadow it, llm compliance, security posture management, saas security"
Oracle,Risk Manager,SaaS Security,"San Francisco, CA",0.85,Wellfound,https://wellfound.com/role/r/risk-manager,2025-11-29,"cloud application security, saas audit, genai security"
HashiCorp,CISO,SSPM,"London, UK",0.85,Wellfound,https://wellfound.com/role/r/ciso,2025-11-27,"saas posture management, cloud compliance, saas security posture"
Abnormal Security,Staff Security Engineer,SSPM,"Boston, MA",0.85,Wellfound,https://wellfound.com/role/r/staff-security-engineer,2025-11-28,"saas posture management, llm security"
